Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340124,-,Albay,Philippines,13.13,123.74,8,91,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Relative Humidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,19,23,30,27.6,0.3,1011,88.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,0,30,27.3,0.6,1010,90.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,1,30,27,0.8,1009,92.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,2,30,26.9,0.8,1009,93.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,3,30,26.9,0.9,1009,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,4,30,26.9,0.9,1009,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,5,30,27.1,1,1009,93.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,6,30,27.5,1.3,1010,93.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,7,30,27.8,1.5,1010,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,8,30,28.3,1.9,1011,91.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,9,30,28.6,2.2,1010,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,10,30,28.8,2.4,1010,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,11,30,28.8,2.6,1009,85.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,12,30,28.7,2.7,1008,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,13,30,28.5,2.9,1008,84.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,14,30,28.2,3.1,1007,86.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,15,30,27.9,3.1,1007,87.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,16,30,27.4,2.9,1008,90.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,17,30,27.1,2.6,1009,92.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,18,30,27.1,2.6,1009,92.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,19,30,27.1,2.8,1010,92.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,20,30,27.2,3.1,1011,93.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,21,30,27.2,3.3,1011,93.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,22,30,27.2,3.4,1011,93.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,20,23,30,27.2,3.3,1010,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,0,30,27.1,3.1,1010,94.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,1,30,27.1,2.9,1010,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,2,30,27,2.7,1010,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,3,30,27,2.6,1010,93.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,4,30,26.9,2.5,1010,94.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,5,30,27.1,2.6,1011,93.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,6,30,27.6,2.9,1012,92.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,7,30,28,3.3,1012,91.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,8,30,28.6,3.6,1012,87.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,9,30,28.9,3.6,1013,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,10,30,29.1,3.6,1012,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,11,30,29.1,3.6,1012,83.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,12,30,29.1,3.6,1011,83.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,13,30,29,3.5,1011,84.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,14,30,28.9,3.3,1010,85.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,15,30,28.7,2.8,1010,87.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,16,30,28.2,2.4,1010,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,17,30,27.9,2.3,1011,93.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,18,30,27.8,2.3,1011,94.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,19,30,27.8,2.3,1012,94.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,20,30,27.8,2.4,1012,94.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,21,30,27.7,2.5,1012,94.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,22,30,27.7,2.5,1012,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,21,23,30,27.6,2.5,1012,94.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,0,30,27.6,2.5,1011,93.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,1,30,27.5,2.4,1011,94.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,2,30,27.5,2.3,1010,94.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,3,30,27.4,2.2,1011,95.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,4,30,27.4,2.2,1011,95.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,5,30,27.6,2.2,1012,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,6,30,28,2.5,1012,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,7,30,28.3,2.7,1013,93.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,8,30,29,3.3,1013,88.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,9,30,29.5,3.4,1013,84.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,10,30,29.9,3.5,1013,81.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,11,30,30.2,3.5,1012,79.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,12,30,30.4,3.5,1012,78.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,13,30,30.2,3.3,1011,78.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,14,30,29.9,3.1,1011,78.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,15,30,29.3,2.7,1012,82.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,16,30,28.7,2.2,1012,86.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,17,30,28.1,1.8,1012,90.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,18,30,27.9,1.7,1013,91.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,19,30,27.8,1.6,1013,91.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,20,30,27.7,1.6,1014,92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,21,30,27.6,1.6,1014,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,22,30,27.5,1.6,1014,93.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,22,23,30,27.5,1.6,1013,93.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,0,30,27.5,1.7,1013,93.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,1,30,27.4,1.7,1012,94.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,2,30,27.3,1.8,1012,94.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,3,30,27.2,1.8,1012,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,4,30,27.1,1.7,1012,94.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,5,30,27.3,1.7,1013,93.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,6,30,27.9,1.8,1013,91.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,7,30,28.3,2,1014,90.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,8,30,29,2.1,1014,86.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,9,30,29.5,2.1,1014,82.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,10,30,29.7,2.1,1013,80.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,11,30,29.8,2.1,1013,79.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,12,30,29.8,2.1,1013,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,13,30,29.6,2,1012,80.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,14,30,29.3,2,1012,82.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,15,30,28.9,1.8,1012,85.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,16,30,28.3,1.5,1013,89.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,17,30,27.9,1.3,1013,92.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,18,30,27.6,1.3,1014,93.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,19,30,27.5,1.3,1014,93.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,20,30,27.3,1.3,1015,94.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,21,30,27.2,1.3,1015,94.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,22,30,27,1.2,1014,95.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,23,23,30,27,1.3,1014,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,0,30,26.9,1.5,1013,95.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,1,30,26.8,1.5,1013,96.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,2,30,26.8,1.5,1013,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,3,30,26.8,1.7,1013,95.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,4,30,26.9,1.7,1013,94.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,5,30,27,1.6,1014,94.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,6,30,27.4,1.6,1014,92.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,7,30,27.8,1.7,1015,92.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,8,30,28.6,1.6,1015,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,9,30,28.8,1.4,1015,84.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,10,30,28.9,1.4,1014,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,11,30,29.1,1.3,1013,80.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,12,30,29.3,1.3,1013,79.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,13,30,29.3,1.3,1012,79.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,14,30,29.2,1.3,1012,79.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,15,30,28.9,1.2,1012,84.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,16,30,28.2,1,1012,90.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,17,30,27.5,0.9,1012,92.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,18,30,27.1,0.8,1012,94.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,19,30,27,1,1013,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,20,30,26.8,1.3,1014,95.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,21,30,26.6,1.4,1014,94.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,22,30,26.5,1.2,1014,93.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,24,23,30,26.5,1,1013,91.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,0,30,26.4,1,1013,90.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,1,30,26.4,0.9,1012,88.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,2,30,26.3,0.8,1012,89.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,3,30,26.2,1,1012,90.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,4,30,26.2,1.4,1012,91.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,5,30,26.4,1.7,1012,91.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,6,30,27,2.2,1013,91.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,7,30,27.3,2.6,1013,91.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,8,30,27.8,3.4,1013,90.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,9,30,28.1,3.7,1012,90.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,10,30,28.3,3.8,1011,91.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,11,30,28.5,3.8,1010,91.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,12,30,28.6,3.7,1008,91.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,13,30,28.5,3.8,1007,91.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,14,30,28.4,3.8,1006,91.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,15,30,28.1,3.6,1006,92.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,16,30,27.7,2.8,1005,93.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,17,30,27.4,1.8,1005,94.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,18,30,27.3,0.8,1006,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,19,30,27.2,0.8,1006,92.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,20,30,27.1,1.8,1005,93.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,21,30,27,2.9,1005,95.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,22,30,27.1,4.2,1005,95.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,25,23,30,27.2,5.1,1006,96.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,0,30,27.2,5.6,1006,96.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,1,30,27.2,5.7,1006,95.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,2,30,27.1,5.4,1007,94.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,3,30,27,4.8,1008,95.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,4,30,27,4.1,1009,95.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,5,30,27,3.7,1010,95.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,6,30,27.3,3.4,1011,94.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,7,30,27.4,3.3,1011,94.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,8,30,28,3.4,1012,91.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,9,30,28.2,3.4,1012,89.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,10,30,28.3,3.2,1011,87.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,11,30,28.4,2.9,1010,85.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,12,30,28.3,2.3,1009,86.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,13,30,28.1,1.7,1009,87.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,14,30,28,1.9,1008,89.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,15,30,27.9,2.3,1009,92.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,16,30,27.7,2,1010,94.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,17,30,27.4,1.6,1011,95.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,18,30,27.3,1.4,1011,95.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,19,30,27.2,1.8,1012,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,20,30,27.2,2.5,1013,96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,21,30,27.1,2.9,1013,96.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,22,30,26.8,2.8,1013,96.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,26,23,30,26.7,2.5,1013,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,0,30,26.5,2.3,1013,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,1,30,26.4,2.3,1012,95.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,2,30,26.3,2.3,1012,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,3,30,26.2,2.3,1012,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,4,30,26.2,2.2,1013,95.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,5,30,26.3,2.1,1013,94.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,6,30,26.8,2.2,1014,92.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,7,30,27.1,2.4,1014,92.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,8,30,27.7,2.5,1015,89.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,9,30,28.1,2.5,1015,86.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,10,30,28.5,2.5,1014,83.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,11,30,28.7,2.5,1014,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,12,30,28.7,2.4,1014,81.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,13,30,28.7,2.3,1013,81.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,14,30,28.6,2.2,1013,81.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,15,30,28.3,1.9,1013,83.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,16,30,27.7,1.6,1014,88.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,17,30,27.2,1.5,1015,91.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,18,30,27,1.5,1015,92.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,19,30,26.8,1.6,1016,93.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,20,30,26.7,1.6,1016,93.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,21,30,26.6,1.5,1016,94.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,22,30,26.5,1.4,1016,94.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,27,23,30,26.4,1.3,1016,94.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,0,30,26.3,1.2,1016,94.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,1,30,26.3,1.2,1016,93.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,2,30,26.3,1.2,1015,92.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,3,30,26.2,1.2,1015,91.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,4,30,26.2,1.2,1016,91.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,5,30,26.5,1.1,1016,89.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,6,30,27.4,1.1,1017,87.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,7,30,28,1.2,1017,86.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,8,30,29.7,0.9,1017,75.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,9,30,30.4,0.6,1017,69.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,10,30,30.8,0.4,1017,64.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,11,30,31.1,0.4,1016,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,12,30,31.3,0.5,1016,62.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,13,30,31.3,0.4,1015,63.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,14,30,31,0.3,1015,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,15,30,30.4,0.3,1015,67.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,16,30,29.7,0.5,1016,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,17,30,28.8,0.7,1016,78.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,28,18,30,28.2,1,1017,83.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
